stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600208,garch,,,,,-0.9057286629322773,0.8480076649015071,True,0.9914743299790257,0.02164168224632124,,,,
SH600208,egarch,,,,,-0.8525703585633927,0.8650981137934524,True,0.9627091977651677,0.02187004407851363,,,,
SH600276,naive,,,,,,,,,,,,,
SH600276,har,0.07293238232995249,0.29892775065562954,0.505944142107068,-0.5248837514874762,,,,,,,,,
SH600276,har_x,,,,,,,,,,,,,
SH600276,ewma,,,,,-1.3152820108529597,0.7192618856944797,True,,,,,,
SH600276,garch,,,,,-0.9034312643912862,0.8288089830611926,True,0.9925333087490307,0.01784455503528523,,,,
SH600276,egarch,,,,,-0.9264677391160342,0.8237249409035916,True,0.9932074965589294,0.01815562498856739,,,,
SH600332,naive,,,,,,,,,,,,,
SH600332,har,0.05213277872241719,0.4660809715045649,0.3426769395879924,-0.5787816204805206,,,,,,,,,
SH600332,har_x,,,,,,,,,,,,,
SH600332,ewma,,,,,-1.4406839493029155,0.702162762972317,True,,,,,,
SH600332,garch,,,,,-0.5919857378198841,0.939728346326362,True,0.9859886452479764,0.02055959647887424,,,,
SH600332,egarch,,,,,-0.5949711894416039,0.9412054636264559,True,0.9815916588153915,0.021312658503579815,,,,
SH600340,naive,,,,,,,,,,,,,
SH600340,har,0.2800379180401225,0.03970634067059486,0.4723726369666737,-0.8575813052026685,,,,,,,,,
SH600340,har_x,,,,,,,,,,,,,
SH600340,ewma,,,,,-0.8247914665621284,0.8605367186268803,True,,,,,,
SH600340,garch,,,,,-0.09624245955847402,1.0643529081998522,True,0.9877885307351641,0.02012439461914647,,,,
SH600340,egarch,,,,,-0.34539123479446576,0.9986864564490039,True,0.9865425240649704,0.02075184624735892,,,,
SH600352,naive,,,,,,,,,,,,,
SH600352,har,0.058514900293676085,0.46934847792497036,0.3640907543399798,-0.45014594285950393,,,,,,,,,
SH600352,har_x,,,,,,,,,,,,,
SH600352,ewma,,,,,-1.3317353867449366,0.7211489046562195,True,,,,,,
SH600352,garch,,,,,-1.143373660816352,0.7781140973292446,True,0.9999999984469391,0.022231598087471154,,,,
SH600352,egarch,,,,,-1.2149113899827204,0.7626490700613318,True,0.9987602312440714,0.023439297270042934,,,,
SH600362,naive,,,,,,,,,,,,,
SH600362,har,0.1400164703423574,0.48393619481825506,0.1966374300313007,-0.7082225111951557,,,,,,,,,
SH600362,har_x,,,,,,,,,,,,,
SH600362,ewma,,,,,-1.1296160928680934,0.7709699939022495,True,,,,,,
SH600362,garch,,,,,0.18099573667969368,1.1491981954906993,True,0.9610130885369863,0.023692442108447575,,,,
SH600362,egarch,,,,,-0.013659881877336825,1.0945213629864166,True,0.964421819489735,0.02383887924005483,,,,
SH600369,naive,,,,,,,,,,,,,
SH600369,har,0.09852331666995737,0.19013834337458185,0.6184689114053943,-0.4037385121655757,,,,,,,,,
SH600369,har_x,,,,,,,,,,,,,
SH600369,ewma,,,,,-0.9230047248994353,0.8324264478728903,True,,,,,,
SH600369,garch,,,,,-0.4705555286997505,0.9567068092492068,True,0.9946962353221033,0.020637805972477313,,,,
SH600369,egarch,,,,,-0.5282290338760874,0.9454775287553805,True,0.9942636870368655,0.020192979782804973,,,,
SH600372,naive,,,,,,,,,,,,,
SH600372,har,0.12453093211585091,0.3015203079611305,0.5008618491363321,-0.2957040217456396,,,,,,,,,
SH600372,har_x,,,,,,,,,,,,,
SH600372,ewma,,,,,-0.8871781554423593,0.8217082612876914,True,,,,,,
SH600372,garch,,,,,-0.5337983923292366,0.9298580226646523,True,0.9962748552237887,0.020710345438235574,,,,
SH600372,egarch,,,,,-0.4861673517918895,0.9424613374807845,True,0.984771589121875,0.020821303871420224,,,,
SH600383,naive,,,,,,,,,,,,,
SH600383,har,0.13371514406832452,0.5506645605842,0.13509442729776028,-0.72961280203233,,,,,,,,,
SH600383,har_x,,,,,,,,,,,,,
SH600383,ewma,,,,,-1.482393430002035,0.6763019473909415,True,,,,,,
SH600383,garch,,,,,-0.851127560743304,0.859951410491559,True,0.9918782568366253,0.022018491723929588,,,,
